,Sector,author,correlation,performance_mean,count,correlation_threshold,performance_threshold,best_monthly_performance,filtered_count,month
2282,Consumer Goods,Geojit BNP Paribas,-0.9999999999999999,-0.0339231069476971,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2283,Consumer Goods,ICICI Direct,-1.0,-0.028562894423966652,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2284,Energy,Axis Direct,0.0,0.0102219992474601,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2285,Energy,Geojit BNP Paribas,0.0,0.0191154791154791,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2286,Energy,ICICI Securities Limited,0.0,-0.0102219992474601,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2287,Energy,Motilal Oswal,-1.0,-0.005197194040764101,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2288,Finance,Chola Wealth Direct,1.0,0.049461913156140104,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2289,Finance,ICICI Direct,-0.13943326024943045,0.028617084014408194,35,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2290,Finance,Monarch Networth Capital Limited,0.0,0.0017757009345794,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2291,Finance,Motilal Oswal,0.14886612850195388,0.029087608885004647,35,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2292,Finance,Prabhudas Lilladhar,0.2844240950773798,0.04176939428494526,25,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2293,Healthcare,Edelweiss,-1.0,-0.017815536025942,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2294,Healthcare,ICICI Direct,0.4169465461985922,0.01856357706589317,10,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2295,Healthcare,ICICI Securities Limited,0.9748232230358017,-0.012047695173088001,3,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2296,Healthcare,Motilal Oswal,0.20433370049185745,-0.010821050999487401,4,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2297,Manufacturing,Axis Direct,0.0,-0.008768084173608,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2298,Manufacturing,BOB Capital Markets Ltd.,-0.4253196116272284,0.04632240049091552,9,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2299,Manufacturing,CD Equisearch,-1.0,-0.033742735042735,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2300,Manufacturing,Edelweiss,0.2623447385905719,0.011626386628446079,5,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2301,Manufacturing,ICICI Securities Limited,-0.5119985601253362,-1.4331727701573467,7,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2302,Manufacturing,Monarch Networth Capital Limited,0.0,-0.0323176361957525,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2303,Real Estate,Motilal Oswal,0.0,-0.0257575757575758,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2304,Technology,Axis Direct,-1.0,-0.03411502116064695,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2305,Technology,Chola Wealth Direct,0.0,-0.0171662125340599,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2306,Technology,ICICI Direct,-0.13188888830664583,0.029206153573248572,14,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2307,Technology,ICICI Securities Limited,-0.3038165605196287,-0.055338178339595,3,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2308,Technology,Prabhudas Lilladhar,-0.15946413831260936,0.017430605780995426,7,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2309,Telecommunications,IDBI Capital,0.0,0.0289048473967683,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2310,Unknown,BOB Capital Markets Ltd.,0.0,0.0336211647988243,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2311,Unknown,Edelweiss,-1.0,-0.03229489061795115,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2312,Unknown,ICICI Direct,-0.6220101373441568,0.010924823859561601,3,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2313,Unknown,IDBI Capital,-0.9999999999999998,0.014678693075774601,2,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2314,Utilities,ICICI Direct,0.0,0.0252503265128428,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2315,Utilities,LKP Securities,0.0,0.0252503265128428,1,0.5,0.0,0.049461913156140104,1.0,2022-07-01
2316,Agriculture,Axis Direct,0.0,-0.0084262696365957,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2317,Agriculture,Chola Wealth Direct,0.0,0.0042084592145014,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2318,Agriculture,ICICI Securities Limited,0.0,-0.0084262696365957,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2319,Consumer Goods,Ashika Research,1.0,0.013698389147860101,2,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2320,Consumer Goods,BOB Capital Markets Ltd.,1.0,0.00704769155143485,2,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2321,Consumer Goods,Chola Wealth Direct,0.0,-0.0355662229980362,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2322,Consumer Goods,Edelweiss,0.0,0.0057040998217469,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2323,Consumer Goods,Geojit BNP Paribas,0.0,0.0179946963000378,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2324,Consumer Goods,ICICI Direct,0.2193841321978406,0.00530138923512435,6,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2325,Consumer Goods,ICICI Securities Limited,-0.5203688848034105,-0.0022701233520140284,11,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2326,Consumer Goods,Motilal Oswal,-0.06451574418059093,0.023617737514076188,8,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2327,Energy,Axis Direct,0.6175376874606351,0.002162025122933,3,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2328,Energy,BOB Capital Markets Ltd.,0.0,0.0420302961790639,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2329,Energy,Geojit BNP Paribas,-0.1037222140312407,0.012785082540371102,4,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2330,Energy,ICICI Securities Limited,0.26501161834249887,0.01132604013923274,12,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2331,Energy,Prabhudas Lilladhar,-1.0,0.006998143673212466,3,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2332,Finance,Chola Wealth Direct,-0.701163989046168,0.01046796578406115,4,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2333,Finance,KRChoksey,-0.14602757803354482,0.005344589682834466,6,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2334,Finance,Motilal Oswal,-0.06845283394911185,0.016195906086187633,18,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2335,Finance,Prabhudas Lilladhar,-0.2589246714415104,0.022234336009037275,19,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2336,Healthcare,Axis Direct,0.399536897308354,-0.031276317465547515,8,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2337,Healthcare,BOB Capital Markets Ltd.,0.532608257515286,-0.03737731637242407,4,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2338,Healthcare,Edelweiss,-0.6941771019811898,-0.012519673378235827,8,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2339,Healthcare,ICICI Direct,-0.12919241360385966,-0.0064827319747227255,27,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2340,Healthcare,ICICI Securities Limited,0.1554731490284868,0.006541191497179274,28,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2341,Healthcare,IDBI Capital,0.0,0.0107627118644068,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2342,Healthcare,Motilal Oswal,0.26441483122444415,0.022089088022456838,12,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2343,Manufacturing,Axis Direct,0.21227581205060517,0.003810192264707369,10,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2344,Manufacturing,BOB Capital Markets Ltd.,0.15116033650079266,0.01105679496480055,4,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2345,Manufacturing,BP Wealth,0.0,0.0447813822284907,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2346,Manufacturing,Bonanza,0.0,-0.0326177400565818,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2347,Manufacturing,CD Equisearch,0.0,0.0100699987719512,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2348,Manufacturing,Edelweiss,-0.9111010209548279,0.0005680549796749668,3,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2349,Manufacturing,Monarch Networth Capital Limited,1.0,0.026107690374465947,2,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2350,Real Estate,Motilal Oswal,0.0,0.0817064352856108,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2351,Technology,Axis Direct,-0.6696940293973299,-0.009967183980726735,8,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2352,Technology,Chola Wealth Direct,0.0,0.0421143952999908,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2353,Technology,ICICI Direct,-0.38080042944750564,-0.0008146723632943243,16,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2354,Technology,ICICI Securities Limited,0.06800176048689024,0.024761341558802843,17,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2355,Technology,IDBI Capital,0.9999999999999998,0.04968105174071525,2,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2356,Technology,KRChoksey,0.9999999999999998,0.0330397771121479,2,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2357,Transportation,Motilal Oswal,-0.27670413801821286,-0.010935989261332135,3,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2358,Unknown,IDBI Capital,0.0,-0.0067045454545454,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2359,Unknown,Monarch Networth Capital Limited,0.0,0.0148743718592965,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2360,Unknown,Motilal Oswal,0.8741468223048484,0.017411398837696525,4,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2361,Utilities,ICICI Direct,0.0,-0.0087165775401068,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2362,Utilities,Motilal Oswal,0.0,-0.0087165775401068,2,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2363,Utilities,Prabhudas Lilladhar,0.0,-0.004120781527531,1,0.9,0.0,0.02591491998532481,5.0,2022-08-01
2364,Consumer Goods,Ashika Research,1.0,-0.02230596326750165,2,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2365,Consumer Goods,ICICI Direct,-1.0,-0.06663034082709765,2,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2366,Consumer Goods,Motilal Oswal,0.300041395145837,0.015455382460569253,4,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2367,Energy,Geojit BNP Paribas,0.0,0.0798127061828243,1,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2368,Energy,ICICI Securities Limited,-1.0,0.0120398383526159,2,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2369,Finance,Ashika Research,0.0,0.0021024343977237,1,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2370,Finance,Motilal Oswal,0.241037761998232,0.007688148404307991,9,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2371,Healthcare,ICICI Direct,-0.1811676913744267,0.008154274896716366,3,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2372,Healthcare,ICICI Securities Limited,-0.6729108943310635,0.00847501579178015,6,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2373,Healthcare,Motilal Oswal,-0.19540981257574527,0.00961534180475795,4,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2374,Manufacturing,Axis Direct,-0.053872051026943396,-0.009840428092133343,7,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2375,Technology,Axis Direct,-1.0,-0.0414013157004748,2,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2376,Technology,ICICI Securities Limited,0.0,-0.012588377306432,1,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2377,Technology,Prabhudas Lilladhar,-1.0,0.010522998693515351,2,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2378,Technology,SBI Securities,0.0,-0.0449705449189985,1,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2379,Transportation,Motilal Oswal,0.0,-0.0154255319148935,1,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2380,Unknown,Motilal Oswal,1.0,0.0244832080727437,2,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2381,Utilities,ICICI Securities Limited,0.0,-0.0376775787523162,1,0.4,0.0,0.0244832080727437,1.0,2022-09-01
2382,Consumer Goods,BOB Capital Markets Ltd.,0.0,-0.0227572016460906,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2383,Consumer Goods,Bonanza,0.0,-0.0557248925361468,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2384,Consumer Goods,Motilal Oswal,0.0,-0.0210051219635883,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2385,Energy,Axis Direct,-0.18089148913920122,0.0167552728774079,3,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2386,Energy,Geojit BNP Paribas,0.0,0.0149269557021678,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2387,Energy,ICICI Securities Limited,0.4590599585276318,0.004219801339605041,5,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2388,Finance,Ashika Research,0.0,-0.0269750484982273,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2389,Finance,KRChoksey,-0.11369706551339558,0.007491798418617907,15,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2390,Finance,Monarch Networth Capital Limited,0.9884867322922494,-0.024862678870868533,3,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2391,Finance,Motilal Oswal,0.14088076791686127,-0.0016155184877690576,28,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2392,Healthcare,Ashika Research,0.0,-0.0707880074290263,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2393,Healthcare,Axis Direct,0.2663354078251354,-0.022792318181078925,4,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2394,Healthcare,BOB Capital Markets Ltd.,0.0,0.0360931593708084,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2395,Healthcare,ICICI Direct,-0.6033594316124716,0.005647650730725059,5,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2396,Healthcare,ICICI Securities Limited,0.4179576437779039,0.012401191684136614,7,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2397,Healthcare,Motilal Oswal,0.0,-0.0019540229885057,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2398,Healthcare,Ventura,-1.0,0.019715121088736548,2,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2399,Manufacturing,CD Equisearch,0.0,-0.1708955223880597,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2400,Manufacturing,KRChoksey,0.6941833206246739,0.0446700337942044,4,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2401,Manufacturing,Keynote Capitals Ltd,0.0,0.0387924528301887,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2402,Manufacturing,Monarch Networth Capital Limited,-0.9999999999999998,-0.0228540329464454,2,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2403,Retail,Axis Direct,0.0,0.0417695652173913,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2404,Technology,Axis Direct,-0.752284501448132,-0.012642569290092127,4,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2405,Technology,ICICI Direct,-0.39014111217606395,0.007130714545835361,8,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2406,Technology,ICICI Securities Limited,0.19133636961352615,0.0068311642831348,11,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2407,Technology,IDBI Capital,-0.9999999999999998,0.007745978212679749,2,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2408,Technology,Prabhudas Lilladhar,0.7706344884389988,0.0170917273609702,3,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2409,Telecommunications,ICICI Direct,0.0,0.014435929424345,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2410,Telecommunications,ICICI Securities Limited,1.0,0.022352344701528498,2,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2411,Telecommunications,Prabhudas Lilladhar,0.0,0.014435929424345,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2412,Unknown,Axis Direct,0.0,-0.0362499999999999,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2413,Unknown,IDBI Capital,0.0,0.0186759581881532,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2414,Unknown,Motilal Oswal,0.0,0.0105370370370369,1,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2415,Utilities,ICICI Direct,-1.0,-0.00018335316013665028,2,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2416,Utilities,ICICI Securities Limited,-1.0,0.00843372444237915,2,0.5,0.0,0.028038035285567697,3.0,2022-10-01
2417,Agriculture,Axis Direct,0.0,-0.0157496809868141,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2418,Agriculture,ICICI Securities Limited,0.0,-0.0157496809868141,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2419,Consumer Goods,BOB Capital Markets Ltd.,0.0,-0.0477203647416413,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2420,Consumer Goods,Motilal Oswal,-0.21025941729451467,-0.01568330733585059,8,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2421,Energy,Axis Direct,-0.6456895551955254,-0.009081825877898667,3,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2422,Energy,Bonanza,0.0,-0.0739872782055573,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2423,Energy,Edelweiss,1.0,0.038474156545695005,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2424,Energy,Geojit BNP Paribas,-0.5752644602300254,0.011270031836070768,3,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2425,Energy,ICICI Securities Limited,-0.1390079551442695,0.0008256332589484003,12,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2426,Finance,Motilal Oswal,-0.40831929311316667,-0.0020581531040345744,16,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2427,Finance,Ventura,0.0,0.0378686327077748,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2428,Healthcare,Axis Direct,0.321242830180086,0.00036835978067766006,5,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2429,Healthcare,BOB Capital Markets Ltd.,-0.04434108070073616,-0.0022326674217763146,7,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2430,Healthcare,ICICI Direct,-0.08845092914113249,-0.008138575881667914,22,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2431,Healthcare,ICICI Securities Limited,0.2195148383616221,-0.013321034448257546,42,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2432,Healthcare,Motilal Oswal,0.4432028015925444,0.005827386575949626,15,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2433,Manufacturing,Edelweiss,0.40584994284144305,0.04306586891784827,3,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2434,Manufacturing,KRChoksey,-0.8189290395718746,-0.02050415784566917,3,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2435,Manufacturing,Keynote Capitals Ltd,-0.7835182471400826,0.006406677844454875,4,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2436,Real Estate,ICICI Securities Limited,-0.9999999999999999,-0.041933902593295345,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2437,Real Estate,Motilal Oswal,0.0,0.0383333333333333,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2438,Technology,Edelweiss,-1.0,-0.0195037417608363,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2439,Technology,ICICI Direct,0.13781735411628193,0.0046315576660057745,16,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2440,Technology,ICICI Securities Limited,-0.16337417908483537,0.13875896195483817,35,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2441,Technology,IDBI Capital,-1.0,-0.0351363324089654,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2442,Technology,KRChoksey,0.0,0.0130262851826005,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2443,Telecommunications,ICICI Direct,-1.0,-0.0304888802789617,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2444,Telecommunications,ICICI Securities Limited,-1.0,-0.0053351669079711,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2445,Transportation,Motilal Oswal,0.0,0.0072752808988764,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2446,Unknown,Axis Direct,0.9999999999999999,-0.010786273009726849,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2447,Unknown,Edelweiss,0.0,3.538613861386138,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2448,Unknown,IDBI Capital,0.0,-0.0259206798866855,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2449,Unknown,Motilal Oswal,0.0,0.0103319057815845,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2450,Utilities,Axis Direct,0.0,0.0383079847908745,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2451,Utilities,ICICI Direct,0.0,0.0383079847908745,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2452,Utilities,ICICI Securities Limited,-1.0,0.0223912324710516,2,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2453,Utilities,Prabhudas Lilladhar,0.0,0.034397845325125,1,0.5,0.0,0.038474156545695005,1.0,2022-11-01
2454,Consumer Goods,Edelweiss,0.0,0.0135653603727049,1,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2455,Consumer Goods,Motilal Oswal,0.0,-0.0357361963190183,1,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2456,Finance,Motilal Oswal,0.6589266842836378,0.005213526156216123,9,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2457,Healthcare,Axis Direct,0.0,-0.0328602620087336,1,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2458,Healthcare,BOB Capital Markets Ltd.,0.0,0.0135363790186125,1,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2459,Healthcare,ICICI Securities Limited,0.8312878003522011,-0.0168170731477492,6,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2460,Healthcare,Motilal Oswal,-1.0,0.014510611064030501,2,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2461,Manufacturing,Axis Direct,0.31692754399681644,0.013704215002676337,3,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2462,Manufacturing,Edelweiss,-1.0,0.054033609626640396,2,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2463,Manufacturing,Monarch Networth Capital Limited,1.0,0.007754233494104652,2,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2464,Manufacturing,SBI Securities,0.0,0.0123657975460121,1,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2465,Technology,BOB Capital Markets Ltd.,-1.0,0.002289018156178501,2,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2466,Technology,ICICI Direct,0.9986153948579107,-0.014866574746111368,3,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2467,Technology,IDBI Capital,0.0,0.0371459694989107,1,0.0,0.0,0.008890658217665704,3.0,2022-12-01
2468,Technology,Motilal Oswal,0.8482068465478753,-0.0080083575623365,3,0.0,0.0,0.008890658217665704,3.0,2022-12-01
